theta  Epoch  Ene  I0  I04  If4  If4dI0  If3  If3dI0  Seconds  Ihor3  
12.854375 93287 8991.042347 79069 -2 2085 0.02636937359 554670 7.015012205 0.508 0 
12.85425 93288 8991.042347 79047 1 2157 0.0272875631 555884 7.032322542 0.505 0 
12.854 93289 8991.042347 79007 -2 2236 0.02830128976 555433 7.030174541 0.507 0 
12.85375 93289 8991.042347 79050 1 2306 0.0291714105 555446 7.026514864 0.506 0 
12.853625 93290 8991.042347 79042 2 2272 0.02874421194 555725 7.030755801 0.506 0 
12.853375 93291 8991.042347 79027 0 2360 0.02986321131 555950 7.034937426 0.506 0 
12.85325 93291 8991.042347 79048 0 2364 0.02990587997 556341 7.038014877 0.505 0 
12.853 93292 8991.042347 79094 5 2455 0.03103901687 556741 7.038978936 0.505 0 
12.85275 93293 8991.042347 79082 0 2426 0.03067701879 556629 7.038630788 0.506 0 
12.852625 93293 8991.042347 79026 1 2558 0.03236909372 556839 7.046275909 0.505 0 
12.852375 93294 8991.042347 79032 2 2526 0.03196173702 556763 7.04477933 0.506 0 
12.85225 93295 8991.042347 79040 -3 2615 0.03308451417 556530 7.041118421 0.505 0 
12.852 93295 8991.042347 79077 -1 2647 0.03347370285 556722 7.040251906 0.505 0 
12.85175 93296 8991.042347 79067 -1 2667 0.03373088646 556800 7.042128827 0.505 0 
12.851625 93297 8991.042347 79069 0 2758 0.03488092679 556983 7.044265136 0.505 0 
12.851375 93297 8991.042347 79069 -5 2880 0.03642388294 557241 7.047528108 0.506 0 
12.85125 93298 8991.042347 79081 2 2931 0.03706326425 556891 7.042032852 0.505 0 
12.851 93299 8991.042347 79018 -2 3000 0.03796603306 557964 7.061226556 0.506 0 
12.85075 93299 8991.042347 79054 -2 3080 0.0389607104 557536 7.052596959 0.506 0 
12.850625 93300 8991.042347 79064 2 3178 0.04019528483 558095 7.058775169 0.505 0 
12.850375 93301 8991.042347 79076 5 3342 0.04226313926 557778 7.053695179 0.506 0 
12.85025 93301 8991.042347 79070 0 3418 0.04322751992 557543 7.051258379 0.506 0 
12.85 93302 8991.042347 79097 0 3549 0.04486895837 557845 7.052669507 0.506 0 
12.84975 93303 8991.042347 79068 -2 3756 0.04750341478 558486 7.063363181 0.505 0 
12.849625 93304 8991.042347 79066 -1 3963 0.05012268232 557636 7.052791339 0.506 0 
12.849375 93304 8991.042347 79083 -6 4187 0.0529443749 558453 7.061606161 0.506 0 
12.84925 93305 8991.042347 79104 3 4284 0.0541565534 558441 7.059579794 0.505 0 
12.849 93306 8991.042347 79058 0 4677 0.05915909838 558534 7.064863771 0.506 0 
12.84875 93306 8991.042347 79112 5 5206 0.06580544039 558298 7.057058348 0.506 0 
12.848625 93307 8991.042347 79045 3 5544 0.07013726358 558473 7.065253969 0.506 0 
12.848375 93308 8991.042347 79047 0 6191 0.07832049287 557901 7.057839007 0.506 0 
12.84825 93308 8991.042347 79076 3 6625 0.08378016086 559265 7.072499874 0.505 0 
12.848 93309 8991.042347 79090 5 7727 0.09769882412 558554 7.062258187 0.505 0 
12.84775 93310 8991.042347 79107 -4 9233 0.1167153349 558864 7.064659259 0.506 0 
12.847625 93310 8991.042347 79126 -5 10168 0.1285039052 558021 7.052308976 0.506 0 
