theta  Epoch  Ene  I0  I04  If4  If4dI0  If3  If3dI0  Seconds  Ihor3  
12.84725 94193 8995.685697 80859 -3 3112 0.03848674854 787675 9.741339863 0.506 0 
12.847 94194 8995.685697 80830 -1 3215 0.03977483608 787969 9.748472102 0.505 0 
12.84675 94194 8995.685697 80889 2 3275 0.04048758175 787834 9.739692665 0.506 0 
12.846625 94195 8995.685697 80875 2 3304 0.04085316847 787824 9.741255023 0.506 0 
12.846375 94196 8995.685697 80842 2 3312 0.04096880334 787813 9.745095371 0.505 0 
12.84625 94196 8995.685697 80830 1 3294 0.04075219597 787128 9.738067549 0.506 0 
12.846 94197 8995.685697 80863 0 3376 0.04174962591 787323 9.736504953 0.506 0 
12.84575 94198 8995.685697 80819 2 3483 0.04309630161 787615 9.745418775 0.506 0 
12.845625 94198 8995.685697 80804 1 3453 0.04273303302 787787 9.749356468 0.506 0 
12.845375 94199 8995.685697 80816 4 3457 0.04277618293 787935 9.74974015 0.506 0 
12.84525 94200 8995.685697 80813 0 3472 0.0429633846 787924 9.749965971 0.505 0 
12.845 94200 8995.685697 80797 2 3588 0.04440758939 787175 9.742626583 0.506 0 
12.84475 94201 8995.685697 80789 2 3825 0.04734555447 787975 9.753493669 0.506 0 
12.844625 94202 8995.685697 80819 0 3780 0.04677118004 787798 9.747683094 0.505 0 
12.844375 94202 8995.685697 80834 0 3799 0.04699755054 787578 9.743152634 0.505 0 
12.84425 94203 8995.685697 80770 6 3808 0.04714621766 788021 9.756357558 0.506 0 
12.844 94204 8995.685697 80808 0 3964 0.04905454905 787542 9.745841996 0.505 0 
12.84375 94204 8995.685697 80830 2 4073 0.05038970679 788234 9.751750588 0.506 0 
12.843625 94205 8995.685697 80787 1 4112 0.05089927835 787551 9.748486761 0.506 0 
12.843375 94206 8995.685697 80798 0 4242 0.05250129954 787906 9.751553256 0.505 0 
12.84325 94206 8995.685697 80775 1 4299 0.05322191272 787842 9.753537604 0.505 0 
12.843 94207 8995.685697 80802 -1 4462 0.05522140541 787311 9.743706839 0.506 0 
12.84275 94208 8995.685697 80734 2 4671 0.0578566651 787299 9.751765056 0.508 0 
12.842625 94208 8995.685697 80804 2 4738 0.0586357111 788076 9.752933023 0.505 0 
12.842375 94209 8995.685697 80775 3 5008 0.061999381 787723 9.752064376 0.506 0 
12.84225 94210 8995.685697 80782 0 5338 0.06607907702 787053 9.742925404 0.506 0 
12.842 94210 8995.685697 80790 2 5688 0.07040475306 788083 9.754709741 0.505 0 
12.84175 94211 8995.685697 80802 1 6247 0.07731244276 787669 9.748137422 0.506 0 
12.841625 94212 8995.685697 80774 -1 6579 0.08144947632 787880 9.754128804 0.505 0 
12.841375 94212 8995.685697 80765 1 7553 0.09351823191 787147 9.746140036 0.505 0 
12.84125 94213 8995.685697 80765 1 8194 0.1014548381 788247 9.759759797 0.506 0 
12.841 94214 8995.685697 80748 0 9541 0.1181577253 787479 9.752303463 0.505 0 
12.84075 94214 8995.685697 80795 5 11241 0.1391298967 787802 9.750628133 0.505 0 
12.840625 94215 8995.685697 80754 2 12269 0.1519305545 787839 9.756036853 0.506 0 
12.840375 94216 8995.685697 80782 -2 14611 0.1808695006 787680 9.750687034 0.5 0 
12.84025 94217 8995.685697 80743 -7 16041 0.1986673767 787767 9.756474245 0.505 0 
12.84 94217 8995.685697 80762 2 19035 0.2356925287 787855 9.755268567 0.506 0 
12.83975 94218 8995.685697 80775 0 23318 0.2886784277 787641 9.751049211 0.505 0 
12.839625 94219 8995.685697 80756 4 25695 0.3181806925 788324 9.761800981 0.505 0 
12.839375 94219 8995.685697 80746 1 32084 0.3973447601 787598 9.754018775 0.505 0 
12.83925 94220 8995.685697 80769 -4 36128 0.4473003256 787300 9.74755166 0.505 0 
12.839 94221 8995.685697 80765 0 46030 0.5699250913 787825 9.754534761 0.505 0 
12.83875 94221 8995.685697 80729 0 61549 0.7624149934 787848 9.759169567 0.506 0 
12.838625 94222 8995.685697 80717 -2 72013 0.8921664581 787342 9.754351624 0.506 0 
12.838375 94223 8995.685697 80710 2 102933 1.275343824 787279 9.754417049 0.506 0 
12.83825 94223 8995.685697 80699 4 125054 1.549635064 787588 9.759575707 0.506 0 
12.838 94224 8995.685697 80741 2 188125 2.329981051 786856 9.745432928 0.506 0 
12.83775 94225 8995.685697 80754 1 283262 3.507714788 787279 9.749102212 0.506 0 
12.837625 94225 8995.685697 80759 -1 343960 4.259091866 786736 9.741774911 0.505 0 
12.837375 94226 8995.685697 80732 3 465864 5.770499926 785917 9.734888272 0.506 0 
12.83725 94227 8995.685697 80718 2 528122 6.54280334 785118 9.726678064 0.505 0 
12.837 94227 8995.685697 80721 3 625717 7.751601194 784254 9.715613037 0.506 0 
12.83675 94228 8995.685697 80696 -2 689148 8.540051552 784615 9.72309656 0.506 0 
12.836625 94229 8995.685697 80771 -1 695825 8.614787486 783745 9.703296975 0.506 0 
12.836375 94229 8995.685697 80736 3 667995 8.273818371 783652 9.706351566 0.505 0 
12.83625 94230 8995.685697 80694 3 636896 7.892730562 783157 9.705269289 0.505 0 
12.836 94231 8995.685697 80667 -3 551453 6.836165966 783832 9.716885467 0.505 0 
12.83575 94231 8995.685697 80705 3 440750 5.461247754 784158 9.716349669 0.506 0 
12.835625 94232 8995.685697 80695 0 384922 4.770084888 784360 9.720057005 0.505 0 
12.835375 94233 8995.685697 80705 -1 274420 3.400284989 785128 9.72836875 0.506 0 
12.83525 94233 8995.685697 80648 2 224197 2.779944946 784802 9.731202262 0.506 0 
12.835 94234 8995.685697 80694 0 140662 1.743153146 785434 9.733487 0.506 0 
12.83475 94235 8995.685697 80713 -3 83247 1.03139519 786429 9.743523348 0.506 0 
12.834625 94235 8995.685697 80716 3 64152 0.7947866594 785817 9.735579067 0.506 0 
12.834375 94236 8995.685697 80673 1 40684 0.504307513 786295 9.746693441 0.506 0 
12.83425 94237 8995.685697 80697 5 33284 0.412456473 785999 9.740126647 0.506 0 
12.834 94237 8995.685697 80678 0 24332 0.3015939909 786140 9.744168175 0.506 0 
12.83375 94238 8995.685697 80634 3 18514 0.2296053774 785931 9.74689337 0.505 0 
12.833625 94239 8995.685697 80666 -2 16611 0.2059231894 786759 9.75329135 0.506 0 
12.833375 94240 8995.685697 80641 0 13582 0.1684254908 786195 9.749321065 0.505 0 
12.83325 94240 8995.685697 80668 3 12459 0.1544478604 787037 9.75649576 0.506 0 
12.833 94241 8995.685697 80679 2 10797 0.1338266463 786823 9.752513046 0.505 0 
12.83275 94242 8995.685697 80645 -2 9540 0.1182962366 786537 9.753078306 0.506 0 
12.832625 94242 8995.685697 80683 4 8875 0.1099983888 786515 9.748212139 0.506 0 
12.832375 94243 8995.685697 80623 2 7947 0.098569887 786617 9.75673195 0.506 0 
12.83225 94244 8995.685697 80669 0 7577 0.09392703517 786998 9.755891359 0.506 0 
12.832 94244 8995.685697 80642 0 7019 0.08703901193 786484 9.752783909 0.506 0 
12.83175 94245 8995.685697 80675 0 6409 0.07944220638 787218 9.75789278 0.505 0 
12.831625 94246 8995.685697 80667 1 6228 0.07720629254 786676 9.75214152 0.505 0 
12.831375 94246 8995.685697 80626 -1 5745 0.07125493017 786426 9.75399995 0.506 0 
12.83125 94247 8995.685697 80694 0 5607 0.06948472005 786575 9.747626837 0.506 0 
12.831 94248 8995.685697 80615 1 5154 0.06393351113 786979 9.762190659 0.506 0 
12.83075 94248 8995.685697 80619 0 4917 0.06099058535 786391 9.754412731 0.506 0 
12.830625 94249 8995.685697 80650 6 4722 0.05854928704 786492 9.751915685 0.506 0 
12.830375 94250 8995.685697 80623 0 4550 0.05643550848 786645 9.757079245 0.505 0 
12.83025 94250 8995.685697 80628 2 4414 0.05474524979 786228 9.751302277 0.506 0 
12.83 94251 8995.685697 80614 -2 4249 0.05270796636 786305 9.753950927 0.505 0 
12.82975 94252 8995.685697 80613 3 4079 0.05059977919 786233 9.753178768 0.506 0 
12.829625 94252 8995.685697 80626 3 4083 0.05064123236 786583 9.755947213 0.506 0 
12.829375 94253 8995.685697 80661 -4 3992 0.04949107995 786564 9.75147841 0.506 0 
12.82925 94254 8995.685697 80600 3 3964 0.04918114144 786539 9.758548387 0.505 0 
12.829 94254 8995.685697 80613 4 3796 0.04708917916 786078 9.751256001 0.506 0 
12.82875 94255 8995.685697 80575 -3 3709 0.04603164753 786651 9.762966181 0.506 0 
12.828625 94256 8995.685697 80588 0 3746 0.0464833474 786602 9.760783243 0.505 0 
12.828375 94256 8995.685697 80663 3 3657 0.04533677151 785923 9.743289984 0.506 0 
12.82825 94257 8995.685697 80583 -2 3586 0.04450070114 786362 9.758410583 0.506 0 
12.828 94258 8995.685697 80566 0 3485 0.04325646054 786448 9.761537125 0.506 0 
12.82775 94258 8995.685697 80607 -1 3457 0.04288709417 786200 9.753495354 0.506 0 
12.827625 94259 8995.685697 80563 -2 3498 0.04341943572 786437 9.761764085 0.505 0 
12.827375 94260 8995.685697 80567 1 3391 0.04208919285 786027 9.7561905 0.506 0 
12.82725 94260 8995.685697 80566 0 3380 0.04195318124 786606 9.76349825 0.505 0 

