theta  Epoch  Ene  I0  I04  If4  If4dI0  If3  If3dI0  Seconds  Ihor3  
12.83275 95923 9004.599211 78879 -4 3444 0.04366181113 892492 11.31469719 0.506 0 
12.832625 95924 9004.599211 78892 0 3518 0.04459260762 891736 11.30325001 0.506 0 
12.832375 95924 9004.599211 78862 -2 3608 0.0457508052 892000 11.31089752 0.506 0 
12.83225 95925 9004.599211 78886 1 3570 0.04525517836 892903 11.31890323 0.506 0 
12.832 95926 9004.599211 78848 2 3507 0.04447798295 891992 11.31280438 0.506 0 
12.83175 95926 9004.599211 78860 -3 3548 0.04499112351 892857 11.32205174 0.505 0 
12.831625 95927 9004.599211 78805 2 3638 0.04616458347 891905 11.31787323 0.505 0 
12.831375 95928 9004.599211 78911 2 3685 0.04669817896 893284 11.32014548 0.506 0 
12.83125 95929 9004.599211 78898 -6 3653 0.04630028645 892737 11.3150777 0.506 0 
12.831 95929 9004.599211 78883 1 3669 0.04651192272 892644 11.31605035 0.505 0 
12.83075 95930 9004.599211 78859 3 3758 0.0476546748 892801 11.32148518 0.505 0 
12.830625 95931 9004.599211 78837 1 3812 0.04835293073 892241 11.31754126 0.506 0 
12.830375 95931 9004.599211 78887 -1 3854 0.04885469089 892559 11.31439908 0.506 0 
12.83025 95932 9004.599211 78900 1 3730 0.04727503169 892430 11.31089987 0.506 0 
12.83 95933 9004.599211 78882 6 3832 0.04857888999 891776 11.30519003 0.505 0 
12.82975 95933 9004.599211 78883 0 3910 0.04956708036 892221 11.31068798 0.505 0 
12.829625 95934 9004.599211 78884 1 3909 0.04955377516 892362 11.31233203 0.506 0 
12.829375 95935 9004.599211 78901 -7 3954 0.05011343329 892773 11.31510374 0.506 0 
12.82925 95935 9004.599211 78895 -1 3869 0.04903986311 891945 11.30546929 0.505 0 
12.829 95936 9004.599211 78853 -2 4026 0.05105703017 892060 11.31294941 0.505 0 
12.82875 95937 9004.599211 78830 -1 4126 0.05234047951 891576 11.31011036 0.506 0 
12.828625 95937 9004.599211 78859 0 4162 0.05277774255 892795 11.3214091 0.506 0 
12.828375 95938 9004.599211 78858 -2 4219 0.05350123006 892009 11.31158538 0.506 0 
12.82825 95939 9004.599211 78789 1 4245 0.05387807943 891902 11.32013352 0.506 0 
12.828 95939 9004.599211 78882 0 4392 0.05567810147 892107 11.30938617 0.505 0 
12.82775 95940 9004.599211 78849 1 4571 0.0579715659 892236 11.31575543 0.506 0 
12.827625 95941 9004.599211 78805 -1 4544 0.05766131591 892081 11.32010659 0.505 0 
12.827375 95941 9004.599211 78818 -1 4691 0.05951686163 891593 11.31204801 0.505 0 
12.82725 95942 9004.599211 78870 3 4920 0.06238113351 892285 11.31336376 0.507 0 
12.827 95943 9004.599211 78835 -2 5168 0.06555463944 891997 11.3147333 0.506 0 
12.82675 95943 9004.599211 78840 1 5322 0.06750380518 891841 11.31203704 0.505 0 
12.826625 95944 9004.599211 78879 1 5637 0.07146388773 891719 11.30489737 0.506 0 
12.826375 95945 9004.599211 78857 -1 6028 0.07644216747 892380 11.31643354 0.506 0 
12.82625 95945 9004.599211 78800 1 6369 0.0808248731 891800 11.31725888 0.506 0 
12.826 95946 9004.599211 78826 4 6897 0.0874965113 891822 11.31380509 0.506 0 
12.82575 95947 9004.599211 78832 0 7600 0.09640755023 891216 11.30525675 0.506 0 
12.825625 95948 9004.599211 78801 3 8016 0.1017245974 891681 11.31560513 0.506 0 
