theta  Epoch  Ene  I0  I04  If4  If4dI0  If3  If3dI0  Seconds  Ihor3  
12.82675 96679 9008.480303 81889 1 3294 0.04022518287 906376 11.06834862 0.506 0 
12.826625 96679 9008.480303 81939 0 3321 0.04053015048 906130 11.05859237 0.505 0 
12.826375 96680 9008.480303 81882 1 3355 0.04097359615 906334 11.06878191 0.506 0 
12.82625 96681 9008.480303 81940 -3 3203 0.03908957774 906341 11.06103246 0.506 0 
12.826 96681 9008.480303 81926 -2 3241 0.03956009081 906486 11.06469253 0.506 0 
12.82575 96682 9008.480303 81923 -1 3244 0.03959815925 906367 11.06364513 0.505 0 
12.825625 96683 9008.480303 81875 -1 3292 0.04020763359 906000 11.06564885 0.505 0 
12.825375 96683 9008.480303 81924 2 3402 0.04152629266 905726 11.05568576 0.506 0 
12.82525 96684 9008.480303 81927 1 3385 0.04131727025 906312 11.06243363 0.506 0 
12.825 96685 9008.480303 81956 3 3237 0.03949680316 906838 11.06493728 0.506 0 
12.82475 96685 9008.480303 81926 0 3205 0.03912066987 905612 11.05402436 0.505 0 
12.824625 96686 9008.480303 81901 -4 3328 0.04063442449 906317 11.06600652 0.506 0 
12.824375 96687 9008.480303 81958 1 3408 0.04158227385 906393 11.05923766 0.506 0 
12.82425 96687 9008.480303 81897 1 3305 0.04035556858 906803 11.07248129 0.505 0 
12.824 96688 9008.480303 81907 -1 3342 0.04080237342 906741 11.0703725 0.506 0 
12.82375 96689 9008.480303 81906 3 3383 0.04130344541 905917 11.06044734 0.506 0 
12.823625 96689 9008.480303 81952 0 3359 0.04098740726 906364 11.05969348 0.506 0 
12.823375 96690 9008.480303 81907 2 3403 0.04154712051 906069 11.06216807 0.506 0 
12.82325 96691 9008.480303 81870 -3 3297 0.0402711616 905910 11.06522536 0.506 0 
12.823 96692 9008.480303 81890 -1 3371 0.04116497741 906722 11.07243864 0.506 0 
12.82275 96692 9008.480303 81928 -1 3405 0.04156088273 906135 11.06013817 0.505 0 
12.822625 96693 9008.480303 81906 0 3449 0.04210924719 906670 11.06964081 0.505 0 
12.822375 96694 9008.480303 81919 -3 3547 0.04329886839 906050 11.06031568 0.505 0 
