theta  Epoch  Ene  I0  I04  If4  If4dI0  If3  If3dI0  Seconds  Ihor3  
12.86075 92542 8987.176642 82442 -2 509 0.006174037505 205129 2.488161374 0.506 0 
12.860625 92542 8987.176642 82458 0 541 0.00656091586 205354 2.490407238 0.506 0 
12.860375 92543 8987.176642 82456 3 419 0.005081498011 205797 2.495840206 0.505 0 
12.86025 92544 8987.176642 82434 3 436 0.005289079749 205824 2.496833831 0.506 0 
12.86 92544 8987.176642 82470 -3 488 0.005917303262 206248 2.50088517 0.506 0 
12.85975 92545 8987.176642 82449 -3 621 0.007531928829 206532 2.504966707 0.505 0 
12.859625 92546 8987.176642 82482 -3 582 0.007056084964 206637 2.505237506 0.505 0 
12.859375 92546 8987.176642 82472 4 483 0.005856533126 207024 2.510233776 0.506 0 
12.85925 92547 8987.176642 82483 1 486 0.005892123225 207489 2.515536535 0.508 0 
12.859 92548 8987.176642 82472 -5 607 0.007360073722 208092 2.523183626 0.506 0 
12.85875 92548 8987.176642 82406 2 563 0.006832026794 208439 2.529415334 0.506 0 
12.858625 92549 8987.176642 82425 1 484 0.005872004853 208672 2.531659084 0.506 0 
12.858375 92550 8987.176642 82404 3 534 0.006480267948 209571 2.543213922 0.505 0 
12.85825 92550 8987.176642 82481 1 577 0.00699555049 209779 2.543361501 0.506 0 
12.858 92551 8987.176642 82437 2 616 0.007472372842 210615 2.554860075 0.506 0 
12.85775 92552 8987.176642 82441 2 588 0.007132373455 211791 2.569000861 0.505 0 
12.857625 92552 8987.176642 82448 -1 617 0.007483504755 212062 2.572069668 0.506 0 
12.857375 92553 8987.176642 82396 1 587 0.007124132239 213233 2.587904753 0.505 0 
12.85725 92554 8987.176642 82408 5 678 0.008227356567 214069 2.597672556 0.506 0 
12.857 92554 8987.176642 82418 1 656 0.007959426339 215433 2.613907156 0.505 0 
12.85675 92555 8987.176642 82446 1 572 0.006937874488 217173 2.634124154 0.506 0 
12.856625 92556 8987.176642 82395 2 674 0.008180108016 218238 2.648680138 0.506 0 
12.856375 92557 8987.176642 82399 -1 730 0.008859330817 220465 2.675578587 0.506 0 
12.85625 92557 8987.176642 82381 -4 711 0.008630630849 221200 2.685085153 0.505 0 
12.856 92558 8987.176642 82453 -1 746 0.009047578621 223191 2.70688756 0.506 0 
12.85575 92559 8987.176642 82439 1 803 0.009740535426 225830 2.739358799 0.505 0 
12.855625 92559 8987.176642 82445 3 807 0.009788343744 226743 2.750233489 0.506 0 
12.855375 92560 8987.176642 82431 -3 904 0.01096674795 229868 2.788611081 0.506 0 
12.85525 92561 8987.176642 82393 3 921 0.01117813406 231314 2.807447235 0.505 0 
12.855 92561 8987.176642 82400 2 922 0.01118932039 233995 2.839745146 0.506 0 
12.85475 92562 8987.176642 82380 -1 993 0.01205389658 237576 2.88390386 0.506 0 
12.854625 92563 8987.176642 82416 2 1209 0.01466948165 239711 2.908549311 0.506 0 
12.854375 92563 8987.176642 82444 4 1428 0.01732084809 243260 2.950608898 0.507 0 
12.85425 92564 8987.176642 82388 0 1507 0.01829149876 245256 2.976841288 0.506 0 
12.854 92565 8987.176642 82416 1 1809 0.02194962143 248723 3.01789701 0.506 0 
12.85375 92565 8987.176642 82395 -2 2189 0.02656714606 253163 3.072552946 0.505 0 
12.853625 92566 8987.176642 82425 1 2477 0.03005156203 255161 3.095674856 0.505 0 
12.853375 92567 8987.176642 82424 1 2967 0.03599679705 259058 3.142992332 0.506 0 
12.85325 92567 8987.176642 82376 1 3494 0.04241526658 261121 3.169867437 0.506 0 
12.853 92568 8987.176642 82392 1 4479 0.05436207399 265016 3.216525876 0.506 0 
12.85275 92569 8987.176642 82371 -1 6238 0.07573053623 268631 3.261232715 0.506 0 
12.852625 92569 8987.176642 82396 -2 7497 0.09098742657 270448 3.282295257 0.506 0 
12.852375 92570 8987.176642 82398 1 11182 0.1357071774 273260 3.31634263 0.506 0 
12.85225 92571 8987.176642 82428 0 13897 0.1685956228 275042 3.336754501 0.505 0 
12.852 92571 8987.176642 82404 1 22517 0.2732512985 277022 3.361754284 0.505 0 
12.85175 92572 8987.176642 82404 3 38653 0.4690670356 278044 3.374156594 0.506 0 
12.851625 92573 8987.176642 82385 -2 49877 0.6054136068 278615 3.381865631 0.506 0 
12.851375 92573 8987.176642 82372 1 82129 0.9970499684 278096 3.376098674 0.506 0 
12.85125 92574 8987.176642 82374 0 100576 1.220967781 277718 3.371427878 0.506 0 
12.851 92575 8987.176642 82400 0 138192 1.677087379 277802 3.371383495 0.506 0 
12.85075 92575 8987.176642 82390 -1 174043 2.112428693 281030 3.410972205 0.505 0 
12.850625 92576 8987.176642 82368 1 188523 2.288789336 283803 3.445549242 0.505 0 
12.850375 92577 8987.176642 82346 -3 204322 2.481261992 289532 3.516042066 0.506 0 
12.85025 92577 8987.176642 82379 -1 206859 2.511064713 291418 3.537527768 0.505 0 
12.85 92578 8987.176642 82402 -1 202391 2.456141841 293721 3.564488726 0.505 0 
12.84975 92579 8987.176642 82324 -1 185969 2.258988873 293760 3.568339731 0.505 0 
12.849625 92579 8987.176642 82367 6 174250 2.115531706 293391 3.561996916 0.505 0 
12.849375 92580 8987.176642 82306 -1 142030 1.725633611 291967 3.547335553 0.506 0 
12.84925 92581 8987.176642 82354 -3 123584 1.500643563 291561 3.540338053 0.505 0 
12.849 92581 8987.176642 82351 -1 87795 1.066107273 290745 3.53055822 0.506 0 
12.84875 92582 8987.176642 82330 -1 54442 0.6612656383 290388 3.527122556 0.506 0 
12.848625 92583 8987.176642 82360 1 42192 0.5122875182 290455 3.526651287 0.506 0 
12.848375 92583 8987.176642 82329 -3 25010 0.3037811707 289563 3.517144627 0.505 0 
12.84825 92584 8987.176642 82353 0 19663 0.2387648295 289103 3.510533921 0.505 0 
12.848 92585 8987.176642 82346 1 13533 0.1643431375 287945 3.496769728 0.505 0 
12.84775 92585 8987.176642 82347 1 9932 0.1206115584 287404 3.490157504 0.506 0 
12.847625 92586 8987.176642 82297 1 8616 0.1046939743 286826 3.485254627 0.506 0 
12.847375 92587 8987.176642 82311 -2 6877 0.08354897887 285846 3.472755768 0.506 0 
12.84725 92587 8987.176642 82303 -2 6208 0.0754285992 285164 3.464806872 0.506 0 
12.847 92588 8987.176642 82358 -5 5179 0.06288399427 284019 3.448590301 0.505 0 
12.84675 92589 8987.176642 82348 3 4409 0.05354106961 282415 3.429530772 0.505 0 
12.846625 92589 8987.176642 82283 0 4138 0.05028985331 281416 3.420098927 0.506 0 
12.846375 92590 8987.176642 82309 -2 3518 0.04274137701 280013 3.401973053 0.505 0 
12.84625 92591 8987.176642 82329 -4 3333 0.04048391211 278796 3.386364465 0.506 0 
12.846 92591 8987.176642 82261 0 2912 0.03539952104 276805 3.364960309 0.506 0 
12.84575 92592 8987.176642 82303 -2 2586 0.03142048285 274557 3.335929431 0.505 0 
12.845625 92593 8987.176642 82348 -1 2315 0.02811240103 273831 3.325290232 0.506 0 
12.845375 92593 8987.176642 82297 3 2033 0.02470320911 271106 3.294239158 0.506 0 
12.84525 92594 8987.176642 82272 2 2042 0.02482010891 269727 3.278478705 0.506 0 
12.845 92595 8987.176642 82278 5 1718 0.02088042976 266629 3.240586791 0.506 0 
12.84475 92595 8987.176642 82307 1 1433 0.01741042682 263814 3.205243782 0.506 0 
12.844625 92596 8987.176642 82289 0 1280 0.01555493444 262490 3.189855266 0.505 0 
12.844375 92597 8987.176642 82296 -2 1211 0.01471517449 258375 3.139581511 0.505 0 
12.84425 92597 8987.176642 82276 1 1034 0.01256745588 256546 3.118114639 0.506 0 
12.844 92598 8987.176642 82260 -1 852 0.01035740336 253053 3.076258206 0.506 0 
12.84375 92599 8987.176642 82293 -6 802 0.00974566488 249195 3.028143341 0.506 0 
12.843625 92599 8987.176642 82257 4 761 0.009251492274 246895 3.00150747 0.506 0 
12.843375 92600 8987.176642 82308 6 805 0.00978033727 243260 2.955484279 0.505 0 
12.84325 92601 8987.176642 82272 2 665 0.00808294438 241103 2.930559607 0.506 0 
12.843 92601 8987.176642 82258 -2 601 0.00730628024 237488 2.887111284 0.506 0 
12.84275 92602 8987.176642 82229 0 588 0.007150761897 233348 2.837782291 0.505 0 
12.842625 92603 8987.176642 82288 -3 705 0.008567470348 231071 2.808076512 0.506 0 
12.842375 92604 8987.176642 82262 -6 623 0.007573363157 227713 2.76814325 0.506 0 
12.84225 92604 8987.176642 82211 0 619 0.007529406041 225692 2.745277396 0.505 0 
12.842 92605 8987.176642 82240 -1 579 0.00704036965 222645 2.707259241 0.506 0 
12.84175 92606 8987.176642 82265 -2 562 0.006831580867 220086 2.675329727 0.505 0 
12.841625 92606 8987.176642 82232 0 674 0.008196322599 218778 2.66049713 0.505 0 
12.841375 92607 8987.176642 82240 -2 572 0.006955252918 216844 2.63672179 0.506 0 
12.84125 92608 8987.176642 82226 1 534 0.006494296208 215703 2.623294335 0.506 0 
12.841 92608 8987.176642 82257 -3 549 0.006674204019 214326 2.605565484 0.505 0 
12.84075 92609 8987.176642 82243 -1 598 0.007271135537 212830 2.587819024 0.506 0 

