theta  Epoch  Ene  I0  I04  If4  If4dI0  If3  If3dI0  Seconds  Ihor3  
12.839625 95094 9000.333967 82791 -5 3914 0.04727567006 922966 11.14814412 0.505 0 
12.839375 95095 9000.333967 82765 -1 3966 0.04791880626 923882 11.16271371 0.506 0 
12.83925 95096 9000.333967 82807 1 3912 0.04724238289 922835 11.14440808 0.505 0 
12.839 95096 9000.333967 82797 -2 3930 0.04746548788 923937 11.15906373 0.505 0 
12.83875 95097 9000.333967 82768 1 3979 0.04807413493 923434 11.15689639 0.506 0 
12.838625 95098 9000.333967 82820 -1 4058 0.04899782661 923536 11.15112292 0.506 0 
12.838375 95099 9000.333967 82830 2 4088 0.04935409876 923370 11.14777255 0.505 0 
12.83825 95099 9000.333967 82811 1 4026 0.04861672966 923622 11.15337334 0.506 0 
12.838 95100 9000.333967 82819 2 4078 0.04923990872 923397 11.1495792 0.505 0 
12.83775 95101 9000.333967 82804 3 4251 0.05133809961 923782 11.15624849 0.505 0 
12.837625 95101 9000.333967 82786 1 4244 0.05126470659 923188 11.15149905 0.506 0 
12.837375 95102 9000.333967 82770 -1 4292 0.05185453667 922929 11.15052555 0.505 0 
12.83725 95103 9000.333967 82777 -1 4270 0.0515843773 923509 11.15658939 0.505 0 
12.837 95103 9000.333967 82790 -7 4386 0.05297741273 923605 11.1559971 0.505 0 
12.83675 95104 9000.333967 82798 0 4485 0.05416797507 923588 11.15471388 0.505 0 
12.836625 95105 9000.333967 82762 -2 4584 0.05538773833 923576 11.15942099 0.505 0 
12.836375 95105 9000.333967 82809 1 4588 0.05540460578 923444 11.1514932 0.506 0 
12.83625 95106 9000.333967 82795 -3 4541 0.05484630714 923000 11.14801618 0.506 0 
12.836 95107 9000.333967 82843 0 4784 0.05774778798 923430 11.14674746 0.505 0 
12.83575 95107 9000.333967 82757 -3 4837 0.05844822794 923209 11.15566055 0.505 0 
12.835625 95108 9000.333967 82790 1 4886 0.05901678947 923526 11.15504288 0.506 0 
12.835375 95109 9000.333967 82756 1 4964 0.05998356615 923615 11.16070134 0.505 0 
12.83525 95109 9000.333967 82773 0 5104 0.06166261945 923666 11.15902529 0.505 0 
12.835 95110 9000.333967 82790 2 5309 0.06412610219 922849 11.14686556 0.506 0 
12.83475 95111 9000.333967 82751 -1 5546 0.06702033812 923130 11.15551474 0.506 0 
12.834625 95111 9000.333967 82798 0 5547 0.06699437184 923377 11.15216551 0.506 0 
12.834375 95112 9000.333967 82778 -3 5856 0.07074343425 923402 11.155162 0.506 0 
12.83425 95113 9000.333967 82629 -6 6064 0.07338827772 921829 11.15624055 0.506 0 
12.834 95113 9000.333967 82539 0 6513 0.07890815251 921189 11.16065133 0.506 0 
12.83375 95114 9000.333967 82438 -2 6872 0.08335961571 919023 11.14805066 0.505 0 
12.833625 95115 9000.333967 82420 2 7212 0.08750303324 919713 11.15885707 0.506 0 
12.833375 95116 9000.333967 82381 -4 7862 0.09543462692 918779 11.15280222 0.506 0 
12.83325 95116 9000.333967 82239 3 8359 0.1016427729 917222 11.15312686 0.506 0 
12.833 95117 9000.333967 82146 0 9208 0.1120931025 916880 11.16159034 0.505 0 
12.83275 95118 9000.333967 82133 3 10342 0.1259177188 916439 11.15798765 0.505 0 
12.832625 95118 9000.333967 82095 -2 11048 0.1345757963 915924 11.15687923 0.505 0 
12.832375 95119 9000.333967 82088 -1 12866 0.1567342364 915885 11.15735552 0.506 0 
12.83225 95120 9000.333967 82079 -3 13911 0.169483059 915948 11.15934648 0.505 0 
12.832 95120 9000.333967 82076 -2 16508 0.2011306594 915969 11.16001023 0.506 0 
12.83175 95121 9000.333967 82076 0 20287 0.2471733515 916038 11.16085092 0.506 0 
12.831625 95122 9000.333967 82122 1 22525 0.2742870364 915813 11.15185943 0.506 0 
12.831375 95122 9000.333967 82138 2 29245 0.3560471402 916181 11.15416738 0.506 0 
12.83125 95123 9000.333967 82140 1 33584 0.408862917 916350 11.15595325 0.506 0 
12.831 95124 9000.333967 82109 -3 45230 0.5508531342 915655 11.15170079 0.505 0 
12.83075 95124 9000.333967 82106 1 64199 0.7819038803 916382 11.16096266 0.506 0 
12.830625 95125 9000.333967 82161 -3 76847 0.9353221115 915918 11.14784387 0.506 0 
12.830375 95126 9000.333967 82159 3 113388 1.380104432 916405 11.15404277 0.505 0 
12.83025 95126 9000.333967 82123 -2 135719 1.65263081 916244 11.15697186 0.505 0 
12.83 95127 9000.333967 82185 -4 187722 2.284139442 916099 11.14679078 0.506 0 
12.82975 95128 9000.333967 82164 -2 243872 2.968112555 915767 11.14559905 0.506 0 
12.829625 95128 9000.333967 82135 0 268801 3.272673038 915349 11.14444512 0.506 0 
12.829375 95129 9000.333967 82162 5 312843 3.807636133 915519 11.14285193 0.506 0 
12.82925 95130 9000.333967 82179 0 326235 3.969809805 915915 11.1453656 0.505 0 
12.829 95130 9000.333967 82149 -1 334773 4.075192638 915302 11.14197373 0.505 0 
12.82875 95131 9000.333967 82179 0 319206 3.884277005 915521 11.14057119 0.506 0 
12.828625 95132 9000.333967 82102 -2 304353 3.707010791 915533 11.15116562 0.506 0 
12.828375 95132 9000.333967 82145 0 261096 3.178477083 914582 11.13375129 0.506 0 
12.82825 95133 9000.333967 82139 -5 236683 2.881493566 915372 11.14418242 0.506 0 
12.828 95134 9000.333967 82170 -2 185835 2.261591822 915334 11.13951564 0.505 0 
12.82775 95134 9000.333967 82151 4 136589 1.662657789 916300 11.15385084 0.505 0 
12.827625 95135 9000.333967 82095 -2 113716 1.385175711 916317 11.16166636 0.506 0 
12.827375 95136 9000.333967 82127 2 75195 0.9155941408 916280 11.1568668 0.506 0 
12.82725 95137 9000.333967 82120 -3 61128 0.7443740867 915362 11.14663906 0.505 0 
12.827 95137 9000.333967 82142 0 41201 0.5015826252 916704 11.15999123 0.506 0 
12.82675 95138 9000.333967 82130 3 29170 0.3551686351 916444 11.15845611 0.506 0 
12.826625 95139 9000.333967 82135 2 25215 0.3069945821 916015 11.15255372 0.506 0 
12.826375 95139 9000.333967 82093 -2 19479 0.2372796706 916273 11.16140231 0.506 0 
12.82625 95140 9000.333967 82151 -1 17583 0.2140326959 916097 11.15137978 0.506 0 
12.826 95141 9000.333967 82118 2 14692 0.1789132711 916328 11.1586741 0.506 0 
12.82575 95141 9000.333967 82111 -1 12583 0.1532437798 916919 11.16682296 0.506 0 
12.825625 95142 9000.333967 82102 2 11681 0.1422742442 916483 11.1627366 0.506 0 
12.825375 95143 9000.333967 82130 -3 10265 0.1249847802 915526 11.1472787 0.506 0 
12.82525 95143 9000.333967 82140 -2 9669 0.1177136596 916518 11.15799854 0.506 0 
12.825 95144 9000.333967 82095 2 8797 0.1071563433 916016 11.15799988 0.506 0 
12.82475 95145 9000.333967 82102 0 8092 0.0985603274 916188 11.1591435 0.506 0 
12.824625 95145 9000.333967 82100 -7 7665 0.09336175396 916466 11.16280146 0.506 0 
12.824375 95146 9000.333967 82110 -6 7073 0.08614054317 916193 11.15811716 0.506 0 
12.82425 95147 9000.333967 82094 1 6917 0.08425707116 916836 11.16812435 0.506 0 
12.824 95147 9000.333967 82149 -4 6423 0.07818719644 916115 11.15187038 0.506 0 
12.82375 95148 9000.333967 82108 1 6155 0.07496224485 916018 11.15625761 0.506 0 
12.823625 95149 9000.333967 82122 0 5890 0.07172255912 916259 11.15729037 0.506 0 
12.823375 95149 9000.333967 82108 -2 5609 0.06831246651 916745 11.1651118 0.506 0 
12.82325 95150 9000.333967 82125 -4 5640 0.06867579909 916014 11.15389954 0.505 0 
12.823 95151 9000.333967 82111 -1 5366 0.06535056204 916796 11.16532499 0.505 0 
12.82275 95151 9000.333967 82089 2 5113 0.06228605538 916053 11.15926616 0.506 0 
12.822625 95152 9000.333967 82096 -4 5070 0.06175696745 916060 11.15839992 0.506 0 
12.822375 95153 9000.333967 82103 2 4932 0.06007088657 915921 11.15575558 0.506 0 
12.82225 95154 9000.333967 82125 2 4893 0.05957990868 916378 11.15833181 0.506 0 
12.822 95154 9000.333967 82124 2 4700 0.05723052944 916583 11.16096391 0.506 0 
12.82175 95155 9000.333967 82121 3 4575 0.055710476 915994 11.15419929 0.505 0 
12.821625 95156 9000.333967 82086 2 4509 0.05493019516 915940 11.1582974 0.505 0 
12.821375 95156 9000.333967 82095 -3 4503 0.05485108716 916086 11.15885255 0.506 0 
12.82125 95157 9000.333967 82055 0 4438 0.05408567424 915611 11.15850344 0.506 0 
12.821 95158 9000.333967 82092 -3 4307 0.05246552648 916025 11.15851727 0.505 0 
12.82075 95158 9000.333967 82061 -1 4264 0.05196134583 915199 11.15266692 0.506 0 
12.820625 95159 9000.333967 82071 -1 4272 0.05205249114 915851 11.15925235 0.506 0 
12.820375 95160 9000.333967 82095 2 4166 0.05074608685 916069 11.15864547 0.505 0 
12.82025 95160 9000.333967 82117 1 4199 0.05113435708 916125 11.15633791 0.505 0 
12.82 95161 9000.333967 82071 1 4120 0.05020043621 916208 11.16360225 0.506 0 
12.81975 95162 9000.333967 82050 1 4041 0.04925045704 915526 11.15814747 0.505 0 
12.819625 95162 9000.333967 82095 -1 4140 0.0504293806 916225 11.16054571 0.505 0 

