theta  Epoch  Ene  I0  I04  If4  If4dI0  If3  If3dI0  Seconds  Ihor3  
12.848625 94043 8994.911464 81538 0 3137 0.03847285928 771349 9.459994113 0.506 0 
12.848375 94044 8994.911464 81493 1 3403 0.04175818782 771017 9.461143902 0.506 0 
12.84825 94044 8994.911464 81532 1 3339 0.04095324535 771351 9.460714811 0.506 0 
12.848 94045 8994.911464 81550 0 3373 0.04136112814 771060 9.455058246 0.506 0 
12.84775 94046 8994.911464 81592 -2 3299 0.04043288558 771061 9.450203451 0.505 0 
12.847625 94046 8994.911464 81601 0 3370 0.0412985135 771163 9.450411147 0.505 0 
12.847375 94047 8994.911464 81544 0 3459 0.04241881684 770835 9.452994702 0.505 0 
12.84725 94048 8994.911464 81545 -1 3547 0.04349745539 770985 9.454718254 0.506 0 
12.847 94048 8994.911464 81523 1 3528 0.04327613066 770687 9.453614317 0.505 0 
12.84675 94049 8994.911464 81556 -1 3552 0.04355289617 771520 9.460002943 0.505 0 
12.846625 94050 8994.911464 81529 -2 3686 0.04521090655 770916 9.45572741 0.506 0 
12.846375 94050 8994.911464 81568 -2 3801 0.04659915653 771125 9.453768635 0.505 0 
12.84625 94051 8994.911464 81512 3 3795 0.04655756208 771046 9.459294337 0.506 0 
12.846 94052 8994.911464 81514 3 3879 0.04758691758 772034 9.471182864 0.506 0 
12.84575 94052 8994.911464 81553 -3 3894 0.0477480902 770930 9.453116378 0.506 0 
12.845625 94053 8994.911464 81578 -1 4074 0.04993993479 770462 9.444482581 0.506 0 
12.845375 94054 8994.911464 81533 -4 4208 0.05161100413 771555 9.46310083 0.506 0 
12.84525 94054 8994.911464 81541 -3 4165 0.0510785985 770944 9.454679241 0.506 0 
12.845 94055 8994.911464 81523 -1 4318 0.05296664745 771286 9.460961937 0.506 0 
12.84475 94056 8994.911464 81537 3 4575 0.0561094963 771136 9.457497823 0.506 0 
12.844625 94056 8994.911464 81510 0 4633 0.05683965158 771781 9.468543737 0.506 0 
12.844375 94057 8994.911464 81510 0 4776 0.05859403754 771421 9.464127101 0.505 0 
12.84425 94058 8994.911464 81510 3 4882 0.05989449147 771484 9.464900012 0.506 0 
12.844 94058 8994.911464 81539 1 5145 0.06309863991 770951 9.454996995 0.505 0 
12.84375 94059 8994.911464 81521 -1 5522 0.06773714748 771394 9.46251886 0.506 0 
12.843625 94060 8994.911464 81520 0 5684 0.0697252208 771048 9.458390579 0.506 0 
12.843375 94060 8994.911464 81486 0 6013 0.073791817 771661 9.469859853 0.505 0 
12.84325 94061 8994.911464 81495 -1 6267 0.07690042334 771427 9.465942696 0.505 0 
12.843 94062 8994.911464 81494 -1 7005 0.08595724839 771192 9.463175203 0.505 0 
12.84275 94062 8994.911464 81516 1 7875 0.09660680112 771072 9.459149124 0.506 0 
12.842625 94063 8994.911464 81515 -3 8446 0.103612832 771598 9.465717966 0.506 0 
12.842375 94064 8994.911464 81475 0 9826 0.1206014115 771268 9.46631482 0.506 0 
12.84225 94064 8994.911464 81484 1 10567 0.1296819007 771000 9.461980266 0.505 0 
12.842 94065 8994.911464 81510 -2 12736 0.1562507668 770990 9.458839406 0.505 0 
12.84175 94066 8994.911464 81468 1 15348 0.1883929887 771317 9.467729661 0.506 0 
12.841625 94067 8994.911464 81482 -2 16734 0.2053705113 771071 9.463083871 0.506 0 
12.841375 94067 8994.911464 81464 2 20007 0.2455931454 771411 9.469348424 0.505 0 
12.84125 94068 8994.911464 81497 3 22194 0.2723290428 770873 9.458912598 0.506 0 
12.841 94069 8994.911464 81449 2 27201 0.3339635846 771135 9.467703716 0.505 0 
12.84075 94069 8994.911464 81445 2 34072 0.4183436675 770826 9.464374731 0.506 0 
12.840625 94070 8994.911464 81449 5 38226 0.4693243625 771378 9.470687178 0.506 0 
12.840375 94071 8994.911464 81485 2 49549 0.6080751058 771218 9.464539486 0.506 0 
12.84025 94071 8994.911464 81496 3 57769 0.7088568764 770636 9.456120546 0.505 0 
12.84 94072 8994.911464 81434 -2 78006 0.9579045607 770793 9.465247931 0.506 0 
12.83975 94073 8994.911464 81453 2 111603 1.370152112 770403 9.458251998 0.506 0 
12.839625 94073 8994.911464 81445 -2 134496 1.651372092 770803 9.464092332 0.506 0 
12.839375 94074 8994.911464 81488 2 204236 2.506332221 770539 9.455858531 0.506 0 
12.83925 94075 8994.911464 81454 -2 252948 3.105409188 770701 9.461794387 0.506 0 
12.839 94075 8994.911464 81483 3 383115 4.701778285 769565 9.444485353 0.505 0 
12.83875 94076 8994.911464 81456 1 542914 6.665119819 768426 9.433632882 0.506 0 
