theta  Epoch  Ene  I0  I04  If4  If4dI0  If3  If3dI0  Seconds  Ihor3  
12.857625 92914 8989.109068 80834 2 788 0.009748373209 294503 3.643306035 0.505 0 
12.857375 92915 8989.109068 80898 -1 770 0.009518158669 294422 3.639422483 0.505 0 
12.85725 92916 8989.109068 80851 -1 790 0.009771060346 294597 3.643702613 0.506 0 
12.857 92916 8989.109068 80852 1 919 0.01136644734 294600 3.643694652 0.505 0 
12.85675 92917 8989.109068 80868 2 866 0.01070880942 294583 3.642763516 0.505 0 
12.856625 92918 8989.109068 80827 0 890 0.01101117201 295160 3.651750034 0.505 0 
12.856375 92918 8989.109068 80852 1 920 0.01137881561 295044 3.649186167 0.506 0 
12.85625 92919 8989.109068 80850 2 953 0.01178726036 294861 3.647012987 0.506 0 
12.856 92920 8989.109068 80871 0 997 0.0123282759 294731 3.644458459 0.505 0 
12.85575 92920 8989.109068 80834 0 954 0.01180196452 295045 3.650011134 0.506 0 
12.855625 92921 8989.109068 80865 -4 961 0.0118840042 295306 3.651839486 0.506 0 
12.855375 92922 8989.109068 80842 2 942 0.01165235892 295311 3.652940303 0.506 0 
12.85525 92922 8989.109068 80838 1 943 0.01166530592 295044 3.649818155 0.505 0 
12.855 92923 8989.109068 80849 3 1033 0.01277690509 295097 3.649977118 0.505 0 
12.85475 92924 8989.109068 80833 -4 1028 0.01271757822 295186 3.651800626 0.506 0 
12.854625 92924 8989.109068 80792 -1 1002 0.01240221804 295134 3.653010199 0.506 0 
12.854375 92925 8989.109068 80820 3 1069 0.01322692403 295501 3.656285573 0.506 0 
12.85425 92926 8989.109068 80810 -2 1143 0.01414428907 295161 3.652530627 0.506 0 
12.854 92926 8989.109068 80826 4 1184 0.01464875164 295606 3.657313241 0.506 0 
12.85375 92927 8989.109068 80812 0 1141 0.01411919022 295174 3.652601099 0.506 0 
12.853625 92928 8989.109068 80804 2 1166 0.01442997871 295502 3.65702193 0.506 0 
12.853375 92928 8989.109068 80832 -1 1254 0.01551365796 295281 3.653021081 0.506 0 
12.85325 92929 8989.109068 80854 -2 1223 0.01512602963 295487 3.654574913 0.506 0 
12.853 92930 8989.109068 80822 -3 1259 0.01557744179 295823 3.660179159 0.506 0 
12.85275 92930 8989.109068 80847 -5 1362 0.01684663624 295387 3.653654434 0.505 0 
12.852625 92931 8989.109068 80824 0 1468 0.0181629219 295685 3.658381174 0.506 0 
12.852375 92932 8989.109068 80830 -3 1614 0.01996783373 295327 3.653680564 0.506 0 
12.85225 92932 8989.109068 80807 0 1643 0.02033239695 295633 3.658507308 0.506 0 
12.852 92933 8989.109068 80816 2 1787 0.02211195803 295657 3.658396852 0.506 0 
12.85175 92934 8989.109068 80835 5 1903 0.02354178264 295869 3.660159584 0.506 0 
12.851625 92935 8989.109068 80828 -1 2154 0.02664918098 295099 3.650950166 0.506 0 
12.851375 92935 8989.109068 80806 2 2483 0.03072791624 295759 3.660111873 0.505 0 
12.85125 92936 8989.109068 80797 3 2732 0.03381313663 295657 3.659257151 0.505 0 
12.851 92937 8989.109068 80775 -1 3128 0.03872485299 295878 3.662989786 0.506 0 
12.85075 92937 8989.109068 80751 0 3782 0.04683533331 296042 3.666109398 0.505 0 
12.850625 92938 8989.109068 80811 -3 4239 0.05245573004 295911 3.661766344 0.505 0 
12.850375 92939 8989.109068 80791 1 5165 0.06393038829 295507 3.657672265 0.506 0 
12.85025 92939 8989.109068 80768 2 5816 0.07200871632 296013 3.664978704 0.506 0 
12.85 92940 8989.109068 80785 1 7512 0.09298755957 295784 3.66137278 0.505 0 
12.84975 92941 8989.109068 80776 -2 10326 0.1278350005 296090 3.665568981 0.505 0 
12.849625 92941 8989.109068 80788 4 12155 0.1504555132 296293 3.667537258 0.506 0 
12.849375 92942 8989.109068 80765 1 17637 0.2183742958 295873 3.663381415 0.506 0 
12.84925 92943 8989.109068 80724 2 21699 0.2688048164 296285 3.67034587 0.506 0 
12.849 92943 8989.109068 80807 -2 34248 0.4238246687 295941 3.662318859 0.506 0 
12.84875 92944 8989.109068 80750 -5 57341 0.7101052632 296020 3.665882353 0.506 0 
12.848625 92945 8989.109068 80786 0 74749 0.9252717055 295818 3.661748323 0.506 0 
12.848375 92945 8989.109068 80750 2 126760 1.569783282 295918 3.664619195 0.506 0 
12.84825 92946 8989.109068 80798 0 160084 1.981286666 296367 3.667999208 0.506 0 
12.848 92947 8989.109068 80773 2 234006 2.897081946 295636 3.660084434 0.506 0 
12.84775 92947 8989.109068 80725 -1 313699 3.88602044 295644 3.662359864 0.506 0 
12.847625 92948 8989.109068 80782 -3 351658 4.353172737 295563 3.658772994 0.506 0 
12.847375 92949 8989.109068 80739 -2 412540 5.109550527 296030 3.666505654 0.506 0 
12.84725 92949 8989.109068 80697 0 431572 5.34805507 295942 3.667323444 0.506 0 
12.847 92950 8989.109068 80705 2 445984 5.526101233 296387 3.672473824 0.506 0 
12.84675 92951 8989.109068 80714 -1 428026 5.302995763 296432 3.67262185 0.505 0 
12.846625 92951 8989.109068 80781 -3 408626 5.05844196 296756 3.673586611 0.506 0 
12.846375 92952 8989.109068 80737 -3 346910 4.296790815 296929 3.677731399 0.506 0 
12.84625 92953 8989.109068 80752 0 310939 3.850542401 297351 3.682274123 0.505 0 
12.846 92953 8989.109068 80738 1 230462 2.854442765 297650 3.686615968 0.506 0 
12.84575 92954 8989.109068 80756 0 152734 1.891302194 298134 3.691787607 0.506 0 
12.845625 92955 8989.109068 80722 -4 119491 1.480277991 297717 3.688176705 0.506 0 
12.845375 92955 8989.109068 80754 -4 71677 0.8875968992 297936 3.689427149 0.506 0 
12.84525 92956 8989.109068 80729 2 56160 0.695660791 297899 3.69011136 0.506 0 
12.845 92957 8989.109068 80754 -1 37030 0.4585531367 298070 3.69108651 0.505 0 
12.84475 92957 8989.109068 80732 10 26772 0.3316157162 298025 3.691534955 0.506 0 
12.844625 92958 8989.109068 80753 3 23368 0.2893762461 298031 3.690649264 0.506 0 
12.844375 92959 8989.109068 80663 2 18265 0.2264359124 298213 3.697023418 0.506 0 
12.84425 92959 8989.109068 80709 -1 16512 0.2045868491 298140 3.69401182 0.506 0 
12.844 92960 8989.109068 80691 5 13764 0.1705766442 298194 3.695505075 0.506 0 
12.84375 92961 8989.109068 80707 -5 11308 0.1401117623 298225 3.695156554 0.506 0 
12.843625 92961 8989.109068 80757 0 10521 0.1302797281 298801 3.700001238 0.506 0 
12.843375 92962 8989.109068 80718 2 8923 0.1105453554 298918 3.703238435 0.505 0 
12.84325 92963 8989.109068 80744 4 8174 0.1012335282 298311 3.694528386 0.506 0 
12.843 92963 8989.109068 80695 -4 7048 0.08734122312 299107 3.706636099 0.506 0 
12.84275 92964 8989.109068 80679 0 5982 0.07414568847 299258 3.709242802 0.505 0 
12.842625 92965 8989.109068 80707 -5 5572 0.06903986024 298922 3.703792732 0.501 0 
12.842375 92965 8989.109068 80650 1 4712 0.05842529448 299454 3.71300682 0.505 0 
12.84225 92966 8989.109068 80656 -3 4276 0.05301527475 299636 3.714987106 0.506 0 
12.842 92967 8989.109068 80654 2 3551 0.04402757458 299747 3.716455476 0.506 0 
12.84175 92967 8989.109068 80670 2 2901 0.03596132391 300332 3.722970125 0.506 0 
12.841625 92968 8989.109068 80709 0 2629 0.03257381457 300469 3.722868577 0.505 0 
12.841375 92969 8989.109068 80667 -3 2322 0.02878500502 300710 3.727794513 0.506 0 
12.84125 92969 8989.109068 80702 1 2079 0.02576144333 301085 3.730824515 0.506 0 
12.841 92970 8989.109068 80614 -2 1778 0.02205572233 301142 3.735604237 0.506 0 
12.84075 92971 8989.109068 80638 0 1565 0.01940772341 302306 3.748927305 0.506 0 
