theta  Epoch  Ene  I0  I04  If4  If4dI0  If3  If3dI0  Seconds  Ihor3  
12.84975 93893 8994.137367 82307 2 3574 0.04342279515 776459 9.433693368 0.505 0 
12.849625 93894 8994.137367 82294 4 3584 0.04355117019 776807 9.439412351 0.506 0 
12.849375 93894 8994.137367 82285 -3 3603 0.04378683843 775856 9.428887404 0.505 0 
12.84925 93895 8994.137367 82348 -2 3616 0.0439112061 776857 9.433829601 0.505 0 
12.849 93896 8994.137367 82303 3 3677 0.04467637875 776100 9.429789923 0.505 0 
12.84875 93896 8994.137367 82252 3 3811 0.04633321986 776426 9.439600253 0.506 0 
12.848625 93897 8994.137367 82335 -1 3841 0.04665087751 776848 9.435209814 0.506 0 
12.848375 93898 8994.137367 82298 -2 3825 0.04647743566 776131 9.430739508 0.505 0 
12.84825 93898 8994.137367 82309 0 3820 0.04641047759 776711 9.436525775 0.506 0 
12.848 93899 8994.137367 82258 4 3979 0.0483721948 776452 9.439227795 0.505 0 
12.84775 93900 8994.137367 82275 -4 4204 0.05109693102 776177 9.433934974 0.506 0 
12.847625 93900 8994.137367 82259 2 4084 0.04964806283 775559 9.42825709 0.506 0 
12.847375 93901 8994.137367 82271 -2 4192 0.05095355593 775834 9.430224502 0.506 0 
12.84725 93902 8994.137367 82271 1 4243 0.05157345845 776471 9.437967206 0.505 0 
12.847 93902 8994.137367 82250 -2 4509 0.05482066869 776484 9.440534954 0.506 0 
12.84675 93903 8994.137367 82301 2 4605 0.05595314759 776456 9.434344662 0.505 0 
12.846625 93904 8994.137367 82262 -1 4609 0.05602829982 776476 9.439060563 0.506 0 
12.846375 93904 8994.137367 82259 -1 4749 0.05773228461 776165 9.435624065 0.506 0 
12.84625 93905 8994.137367 82209 4 4921 0.05985962608 776359 9.443722707 0.506 0 
12.846 93906 8994.137367 82257 -1 5144 0.06253571125 775770 9.431051461 0.505 0 
12.84575 93906 8994.137367 82265 3 5215 0.06339269434 776271 9.436224397 0.506 0 
12.845625 93907 8994.137367 82238 1 5369 0.06528612077 776147 9.437814636 0.506 0 
12.845375 93908 8994.137367 82248 3 5693 0.06921748857 776119 9.436326719 0.506 0 
12.84525 93908 8994.137367 82251 -1 5818 0.07073470231 775784 9.431909642 0.506 0 
12.845 93909 8994.137367 82210 1 6246 0.07597615862 775442 9.432453473 0.505 0 
12.84475 93910 8994.137367 82246 2 6576 0.07995525618 776035 9.435534859 0.505 0 
12.844625 93911 8994.137367 82260 -1 6838 0.08312667153 776103 9.434755653 0.506 0 
12.844375 93911 8994.137367 82199 5 7553 0.09188676261 775565 9.435212107 0.506 0 
12.84425 93912 8994.137367 82211 -2 8011 0.09744438092 776129 9.440695284 0.506 0 
12.844 93913 8994.137367 82220 -1 8927 0.1085745561 775738 9.434906349 0.506 0 
12.84375 93913 8994.137367 82201 1 10282 0.1250836365 774981 9.427878006 0.505 0 
12.843625 93914 8994.137367 82216 3 11091 0.1349007492 775727 9.435231585 0.506 0 
12.843375 93915 8994.137367 82182 -2 13269 0.1614587136 775694 9.438733543 0.505 0 
12.84325 93915 8994.137367 82175 1 14671 0.1785336173 775947 9.442616368 0.506 0 
12.843 93916 8994.137367 82186 -5 17249 0.2098775947 775507 9.435998832 0.506 0 
12.84275 93917 8994.137367 82170 2 20857 0.2538274309 775820 9.441645369 0.506 0 
12.842625 93917 8994.137367 82224 0 22850 0.2778993968 775389 9.43020286 0.505 0 
12.842375 93918 8994.137367 82233 1 28302 0.3441683995 775854 9.434825435 0.505 0 
12.84225 93919 8994.137367 82227 2 31360 0.3813832439 775825 9.4351612 0.506 0 
12.842 93919 8994.137367 82143 0 39223 0.4774965609 775642 9.442581839 0.506 0 
12.84175 93920 8994.137367 82207 4 50447 0.6136582043 775197 9.429817412 0.505 0 
12.841625 93921 8994.137367 82163 -2 57631 0.7014227815 775358 9.436826796 0.505 0 
12.841375 93921 8994.137367 82175 1 78135 0.9508366291 775840 9.441314268 0.506 0 
12.84125 93922 8994.137367 82160 0 92212 1.122346641 775104 9.434079844 0.505 0 
12.841 93923 8994.137367 82205 -1 131614 1.601046165 774644 9.423319749 0.506 0 
12.84075 93923 8994.137367 82193 -2 200839 2.443504921 774288 9.420364265 0.505 0 
12.840625 93924 8994.137367 82217 1 247727 3.013087318 774671 9.422272766 0.505 0 
12.840375 93925 8994.137367 82172 -1 388760 4.73105194 773317 9.41095507 0.505 0 
12.84025 93925 8994.137367 82152 -6 480543 5.849437628 772918 9.408389327 0.505 0 
12.84 93926 8994.137367 82144 -4 681094 8.291463771 771314 9.389778925 0.505 0 
12.83975 93927 8994.137367 82208 -2 892407 10.85547635 770833 9.376617847 0.506 0 
12.839625 93927 8994.137367 82173 1 984193 11.97708493 769445 9.363720443 0.506 0 
12.839375 93928 8994.137367 82168 1 1123356 13.67145361 768022 9.346972057 0.505 0 
12.83925 93929 8994.137367 82153 1 1159312 14.111621 768039 9.348885616 0.506 0 
12.839 93929 8994.137367 82155 -3 1152451 14.02776459 767701 9.34454385 0.506 0 
12.83875 93930 8994.137367 82145 -2 1061138 12.91786475 768021 9.349576968 0.505 0 
12.838625 93931 8994.137367 82175 2 991822 12.06963188 768633 9.353611196 0.505 0 
12.838375 93931 8994.137367 82144 2 819992 9.982372419 768795 9.359113265 0.506 0 
12.83825 93932 8994.137367 82128 1 719409 8.759606955 769520 9.36976427 0.505 0 
12.838 93933 8994.137367 82095 -2 530870 6.466532676 770097 9.380559108 0.505 0 
12.83775 93933 8994.137367 82169 -1 358578 4.36390853 771328 9.387092456 0.506 0 
12.837625 93934 8994.137367 82102 0 283337 3.451036516 771352 9.395045188 0.506 0 
12.837375 93935 8994.137367 82107 4 168326 2.050080992 772453 9.407882397 0.505 0 
12.83725 93935 8994.137367 82133 4 129699 1.579133844 773373 9.416105585 0.505 0 
12.837 93936 8994.137367 82131 0 80580 0.9811155349 773724 9.42060854 0.506 0 
12.83675 93937 8994.137367 82120 1 53651 0.6533244033 773922 9.424281539 0.505 0 
12.836625 93938 8994.137367 82130 3 45352 0.5521977353 773800 9.421648606 0.505 0 
12.836375 93938 8994.137367 82123 -1 33347 0.4060616392 773986 9.424716584 0.506 0 
12.83625 93939 8994.137367 82075 -2 29587 0.3604873591 773888 9.42903442 0.506 0 
12.836 93940 8994.137367 82108 2 23615 0.2876090028 774149 9.42842354 0.506 0 
12.83575 93940 8994.137367 82067 6 19116 0.232931629 773903 9.430136352 0.505 0 
12.835625 93941 8994.137367 82114 -3 17497 0.2130818131 773892 9.424604818 0.505 0 
12.835375 93942 8994.137367 82086 1 14684 0.178885559 774033 9.429537315 0.506 0 
12.83525 93942 8994.137367 82098 -1 13817 0.1682988623 774369 9.432251699 0.505 0 
12.835 93943 8994.137367 82103 5 12041 0.1466572476 773301 9.418669233 0.505 0 
12.83475 93944 8994.137367 82103 2 10498 0.1278637809 774211 9.429752871 0.505 0 
12.834625 93944 8994.137367 82107 3 9840 0.1198436187 774227 9.429488351 0.506 0 
12.834375 93945 8994.137367 82058 4 8830 0.1076068147 773936 9.43157279 0.505 0 
12.83425 93946 8994.137367 82100 4 8479 0.1032764921 774016 9.42772229 0.506 0 
12.834 93946 8994.137367 82095 0 7686 0.09362324137 773972 9.427760521 0.506 0 
12.83375 93947 8994.137367 82082 -1 7079 0.08624302527 773491 9.423393679 0.505 0 
12.833625 93948 8994.137367 82073 3 6697 0.08159808951 774253 9.433711452 0.506 0 
12.833375 93948 8994.137367 82081 -2 6361 0.07749661919 773831 9.427650735 0.506 0 
12.83325 93949 8994.137367 82070 -2 6109 0.07443645668 774057 9.431668088 0.506 0 
12.833 93950 8994.137367 82040 1 5727 0.06980741102 773938 9.433666504 0.506 0 
12.83275 93950 8994.137367 82065 0 5434 0.06621580455 774089 9.432632669 0.506 0 
12.832625 93951 8994.137367 82075 -1 5287 0.06441669205 773893 9.42909534 0.507 0 
12.832375 93952 8994.137367 82047 2 5105 0.06222043463 773644 9.42927834 0.506 0 
12.83225 93952 8994.137367 82066 -1 5121 0.06240099432 773872 9.429873516 0.506 0 
12.832 93953 8994.137367 82035 -2 4786 0.05834095203 774475 9.440787469 0.506 0 
12.83175 93954 8994.137367 82008 2 4641 0.0565920398 773321 9.42982392 0.506 0 
12.831625 93954 8994.137367 81990 0 4590 0.05598243688 773622 9.435565313 0.506 0 
12.831375 93955 8994.137367 82049 -4 4468 0.05445526454 774094 9.434533023 0.505 0 
12.83125 93956 8994.137367 82036 0 4387 0.0534765225 773231 9.425508313 0.505 0 
12.831 93956 8994.137367 82023 -1 4174 0.05088816551 773390 9.428940663 0.506 0 
12.83075 93957 8994.137367 82024 5 4124 0.05027796742 773037 9.424522091 0.506 0 
12.830625 93958 8994.137367 81986 1 4104 0.05005732686 773213 9.431037006 0.506 0 
12.830375 93959 8994.137367 82006 -3 4071 0.04964270907 773381 9.430785552 0.505 0 
12.83025 93959 8994.137367 82044 2 3930 0.04790112622 773800 9.431524548 0.505 0 
12.83 93960 8994.137367 82032 6 3825 0.04662814511 773604 9.430514921 0.506 0 
12.82975 93961 8994.137367 82014 0 3829 0.04668715097 773483 9.431109323 0.506 0 

