theta  Epoch  Ene  I0  I04  If4  If4dI0  If3  If3dI0  Seconds  Ihor3  
12.846625 94268 8996.072865 80513 -2 3182 0.03952156795 802064 9.961919193 0.505 0 
12.846375 94269 8996.072865 80503 -4 3263 0.04053265096 802590 9.969690571 0.506 0 
12.84625 94269 8996.072865 80488 0 3310 0.04112414273 801677 9.960205248 0.506 0 
12.846 94270 8996.072865 80533 -1 3211 0.03987185377 802004 9.95870016 0.506 0 
12.84575 94271 8996.072865 80511 1 3312 0.04113723591 801830 9.959260225 0.505 0 
12.845625 94271 8996.072865 80506 3 3331 0.04137579808 801934 9.961170596 0.506 0 
12.845375 94272 8996.072865 80453 3 3366 0.04183809181 802059 9.969286416 0.506 0 
12.84525 94273 8996.072865 80467 1 3394 0.04217878136 802191 9.96919234 0.506 0 
12.845 94273 8996.072865 80501 3 3440 0.04273238842 801853 9.960783096 0.506 0 
12.84475 94274 8996.072865 80485 3 3461 0.04300180158 801828 9.962452631 0.506 0 
12.844625 94275 8996.072865 80494 1 3621 0.04498471936 802616 9.971128283 0.506 0 
12.844375 94275 8996.072865 80507 -2 3589 0.04457997441 802512 9.968226365 0.506 0 
12.84425 94276 8996.072865 80501 2 3604 0.04476963019 802550 9.969441373 0.506 0 
12.844 94277 8996.072865 80523 1 3702 0.04597444208 803034 9.972728289 0.506 0 
12.84375 94277 8996.072865 80447 1 3815 0.04742252663 802235 9.972217733 0.506 0 
12.843625 94278 8996.072865 80516 2 3853 0.04785384271 802804 9.970738735 0.505 0 
12.843375 94279 8996.072865 80466 -3 3879 0.048206696 802835 9.977319613 0.505 0 
12.84325 94279 8996.072865 80473 -3 3919 0.04869956383 802236 9.969008239 0.506 0 
12.843 94280 8996.072865 80504 -1 4009 0.04979876776 802472 9.968100964 0.506 0 
12.84275 94281 8996.072865 80473 -1 4247 0.05277546506 801719 9.962583724 0.506 0 
12.842625 94281 8996.072865 80487 -2 4184 0.05198355014 802948 9.976120367 0.505 0 
12.842375 94282 8996.072865 80427 -1 4409 0.05481989879 802452 9.977395651 0.506 0 
12.84225 94283 8996.072865 80487 -2 4408 0.05476660827 803043 9.977300682 0.506 0 
12.842 94283 8996.072865 80511 2 4728 0.05872489473 802553 9.968240365 0.506 0 
12.84175 94284 8996.072865 80469 -2 5010 0.06226000075 802021 9.966831948 0.506 0 
12.841625 94285 8996.072865 80478 -2 5149 0.0639802182 802485 9.97148289 0.505 0 
12.841375 94285 8996.072865 80478 1 5388 0.06694997391 803256 9.981063148 0.505 0 
12.84125 94286 8996.072865 80463 -2 5755 0.07152355741 802692 9.975914395 0.506 0 
12.841 94287 8996.072865 80466 -1 6283 0.07808266846 802746 9.976213556 0.506 0 
12.84075 94287 8996.072865 80468 -2 7125 0.08854451459 802797 9.976599394 0.506 0 
