theta  Epoch  Ene  I0  I04  If4  If4dI0  If3  If3dI0  Seconds  Ihor3  
12.841375 94869 8999.171438 77926 2 3633 0.0466211534 868587 11.14630547 0.506 0 
12.84125 94869 8999.171438 77895 -5 3605 0.04628024905 868695 11.15212786 0.506 0 
12.841 94870 8999.171438 77903 0 3675 0.04717404978 869309 11.15886423 0.505 0 
12.84075 94871 8999.171438 77943 1 3864 0.0495746892 868364 11.1410133 0.505 0 
12.840625 94871 8999.171438 77894 -1 3789 0.0486430277 868346 11.14779059 0.506 0 
12.840375 94872 8999.171438 77928 6 3781 0.04851914588 868452 11.14428703 0.505 0 
12.84025 94873 8999.171438 77927 -2 3820 0.04902023689 869068 11.15233488 0.506 0 
12.84 94873 8999.171438 77943 -2 3879 0.04976713752 869444 11.15486958 0.505 0 
12.83975 94874 8999.171438 77932 -1 3967 0.05090335164 869517 11.15738079 0.505 0 
12.839625 94875 8999.171438 77893 2 3917 0.05028693207 868704 11.15252975 0.506 0 
12.839375 94875 8999.171438 77885 3 3978 0.05107530333 868481 11.15081209 0.506 0 
12.83925 94876 8999.171438 77909 -1 4073 0.05227894082 868612 11.14905852 0.506 0 
12.839 94877 8999.171438 77924 -2 4158 0.05335968379 868628 11.1471177 0.506 0 
12.83875 94877 8999.171438 77883 -1 4170 0.05354185124 868384 11.14985298 0.505 0 
12.838625 94878 8999.171438 77901 5 4228 0.05427401445 868666 11.15089665 0.506 0 
12.838375 94879 8999.171438 77907 -1 4310 0.05532237155 868759 11.1512316 0.505 0 
12.83825 94879 8999.171438 77894 -3 4376 0.0561789098 868719 11.15257915 0.506 0 
12.838 94880 8999.171438 77886 5 4526 0.05811057186 869329 11.16155663 0.505 0 
12.83775 94881 8999.171438 77895 0 4547 0.05837345144 868558 11.15036909 0.506 0 
12.837625 94882 8999.171438 77869 2 4505 0.05785357459 868830 11.15758518 0.506 0 
12.837375 94882 8999.171438 77892 1 4706 0.06041698762 868696 11.15257023 0.505 0 
12.83725 94883 8999.171438 77891 4 4761 0.06112387824 868983 11.15639804 0.505 0 
12.837 94884 8999.171438 77898 -3 4961 0.06368584559 868545 11.14977278 0.505 0 
12.83675 94884 8999.171438 77873 3 5032 0.06461803192 868255 11.14962824 0.506 0 
12.836625 94885 8999.171438 77863 -1 5189 0.06664269294 868483 11.15398842 0.505 0 
12.836375 94886 8999.171438 77884 -4 5490 0.07048944584 868813 11.15521802 0.505 0 
12.83625 94886 8999.171438 77865 0 5655 0.07262569832 868578 11.15492198 0.505 0 
12.836 94887 8999.171438 77868 -3 5877 0.07547387887 868290 11.15079365 0.506 0 
12.83575 94888 8999.171438 77854 -1 6355 0.08162714825 868915 11.16082668 0.506 0 
12.835625 94888 8999.171438 77801 0 6548 0.08416344263 868285 11.16033213 0.505 0 
12.835375 94889 8999.171438 77830 0 7107 0.09131440319 868630 11.16060645 0.506 0 
12.83525 94890 8999.171438 77902 0 7548 0.09689096557 868642 11.15044543 0.506 0 
12.835 94890 8999.171438 77864 -7 8223 0.1056072126 868113 11.14909329 0.506 0 
12.83475 94891 8999.171438 77826 0 9195 0.1181481767 868742 11.16261918 0.506 0 
12.834625 94892 8999.171438 77855 -2 9692 0.1244878299 868249 11.15212896 0.506 0 
12.834375 94892 8999.171438 77852 -4 11026 0.1416277038 868428 11.15485794 0.505 0 
12.83425 94893 8999.171438 77833 -1 11792 0.1515038608 868082 11.15313556 0.506 0 
12.834 94894 8999.171438 77830 3 13574 0.1744057561 868781 11.16254658 0.506 0 
12.83375 94894 8999.171438 77826 -2 16155 0.2075784442 867428 11.14573536 0.506 0 
12.833625 94895 8999.171438 77845 -4 17758 0.228119982 868665 11.15890552 0.506 0 
12.833375 94896 8999.171438 77849 0 22116 0.2840884276 868081 11.15083045 0.506 0 
12.83325 94896 8999.171438 77829 2 25038 0.321705277 868387 11.15762762 0.506 0 
12.833 94897 8999.171438 77842 0 32972 0.4235759616 868023 11.1510881 0.506 0 
12.83275 94898 8999.171438 77850 1 45541 0.5849839435 868054 11.1503404 0.506 0 
12.832625 94898 8999.171438 77820 2 54775 0.7038679003 867915 11.15285274 0.506 0 
12.832375 94899 8999.171438 77814 2 80887 1.039491608 867256 11.14524379 0.506 0 
12.83225 94900 8999.171438 77855 -1 99639 1.279802196 868210 11.15162803 0.505 0 
12.832 94901 8999.171438 77830 1 145341 1.867416163 867537 11.14656302 0.506 0 
12.83175 94901 8999.171438 77816 -4 202542 2.602832322 867719 11.15090727 0.506 0 
12.831625 94902 8999.171438 77846 3 233108 2.994476274 867231 11.14034119 0.505 0 
12.831375 94903 8999.171438 77831 0 289727 3.722514165 867185 11.14189719 0.505 0 
12.83125 94903 8999.171438 77819 -2 315370 4.05260926 866909 11.14006862 0.505 0 
12.831 94904 8999.171438 77807 1 347011 4.459894354 866871 11.14129834 0.506 0 
