theta  Epoch  Ene  I0  I04  If4  If4dI0  If3  If3dI0  Seconds  Ihor3  
12.839 95170 9000.721545 81973 -1 3847 0.04693008674 915202 11.16467617 0.506 0 
12.83875 95170 9000.721545 81979 -1 3883 0.0473657888 914837 11.15940668 0.505 0 
12.838625 95171 9000.721545 81997 2 3897 0.047526129 915243 11.16190836 0.506 0 
12.838375 95172 9000.721545 81999 -1 3977 0.04850059147 915258 11.16181905 0.506 0 
12.83825 95172 9000.721545 81993 1 3930 0.04793092093 915305 11.16320905 0.506 0 
12.838 95173 9000.721545 81964 -5 3909 0.04769166951 915169 11.16549949 0.506 0 
12.83775 95174 9000.721545 81944 2 3979 0.0485575515 915229 11.16895685 0.505 0 
12.837625 95174 9000.721545 81940 0 4112 0.05018306078 915104 11.16797657 0.505 0 
12.837375 95175 9000.721545 81987 -4 4108 0.05010550453 915500 11.16640443 0.506 0 
12.83725 95176 9000.721545 81990 1 4076 0.04971337968 915308 11.1636541 0.505 0 
12.837 95177 9000.721545 81960 1 4144 0.05056124939 915499 11.17007077 0.506 0 
12.83675 95177 9000.721545 82006 -1 4220 0.05145964929 915259 11.16087847 0.506 0 
12.836625 95178 9000.721545 81966 3 4254 0.05189956811 915533 11.16966791 0.506 0 
12.836375 95179 9000.721545 81954 3 4234 0.0516631281 915042 11.16531225 0.505 0 
12.83625 95179 9000.721545 81951 -1 4303 0.05250698588 915331 11.16924748 0.506 0 
12.836 95180 9000.721545 81919 -1 4406 0.05378483624 915075 11.17048548 0.505 0 
12.83575 95181 9000.721545 81993 3 4521 0.05513885332 915395 11.16430671 0.505 0 
12.835625 95181 9000.721545 81975 2 4599 0.05610247027 915432 11.16720952 0.506 0 
12.835375 95182 9000.721545 81962 0 4554 0.05556233376 915321 11.16762646 0.506 0 
12.83525 95183 9000.721545 81971 -3 4573 0.05578802259 915244 11.16546096 0.506 0 
12.835 95183 9000.721545 81953 1 4752 0.0579844545 915700 11.17347748 0.506 0 
12.83475 95184 9000.721545 81951 -3 4943 0.06031653061 915060 11.16594062 0.506 0 
12.834625 95185 9000.721545 81967 -3 4977 0.06071955787 915082 11.16402943 0.506 0 
12.834375 95185 9000.721545 81965 0 5008 0.06109924968 915308 11.16705911 0.505 0 
12.83425 95186 9000.721545 81940 -2 5216 0.0636563339 915121 11.16818404 0.506 0 
12.834 95187 9000.721545 81952 6 5503 0.06714906287 915367 11.16955047 0.506 0 
12.83375 95187 9000.721545 81968 3 5739 0.07001512785 915169 11.16495462 0.506 0 
12.833625 95188 9000.721545 81963 -1 5889 0.07184949306 915584 11.17069897 0.506 0 
12.833375 95189 9000.721545 81908 -4 6192 0.07559701128 914946 11.1704107 0.505 0 
12.83325 95189 9000.721545 81991 2 6524 0.07956970887 916043 11.17248235 0.506 0 
12.833 95190 9000.721545 81941 3 7096 0.08659889433 914322 11.15829682 0.506 0 
12.83275 95191 9000.721545 81958 1 7646 0.09329168599 914752 11.16122892 0.505 0 
12.832625 95191 9000.721545 81972 4 8044 0.09813106915 914394 11.15495535 0.505 0 
12.832375 95192 9000.721545 81956 -3 8995 0.1097540143 915111 11.16588169 0.506 0 
12.83225 95193 9000.721545 81940 2 9619 0.1173907737 915193 11.16906273 0.506 0 
12.832 95193 9000.721545 81966 -2 10930 0.1333479736 915066 11.16397043 0.506 0 
12.83175 95194 9000.721545 81941 0 12654 0.1544281861 915144 11.16832843 0.506 0 
12.831625 95195 9000.721545 81968 2 13741 0.1676385907 914488 11.1566465 0.505 0 
12.831375 95196 9000.721545 81975 -1 16314 0.1990118939 915541 11.16853919 0.506 0 
12.83125 95196 9000.721545 81943 2 18124 0.221178136 914834 11.16427273 0.506 0 
12.831 95197 9000.721545 81914 0 22211 0.2711502307 915511 11.17648998 0.506 0 
12.83075 95198 9000.721545 81955 -2 28465 0.3473247514 914296 11.15607345 0.505 0 
12.830625 95198 9000.721545 81969 -1 32404 0.395320182 915343 11.16694116 0.506 0 
12.830375 95199 9000.721545 81936 2 43939 0.5362600078 914416 11.16012498 0.506 0 
12.83025 95200 9000.721545 81927 -4 51538 0.6290722228 914449 11.16175376 0.505 0 
12.83 95200 9000.721545 81924 0 72855 0.8892998389 914430 11.16193057 0.506 0 
12.82975 95201 9000.721545 81916 -2 105256 1.284926022 914664 11.16587724 0.506 0 
12.829625 95202 9000.721545 81926 -3 126003 1.538009911 914577 11.16345238 0.506 0 
12.829375 95202 9000.721545 81947 0 175016 2.135721869 913881 11.15209831 0.505 0 
12.82925 95203 9000.721545 81942 -1 201288 2.45646921 914689 11.16263943 0.506 0 
12.829 95204 9000.721545 81935 4 247426 3.019783975 913915 11.15414658 0.506 0 
12.82875 95204 9000.721545 81934 0 285873 3.489064369 914072 11.15619889 0.506 0 
12.828625 95205 9000.721545 81918 -3 297947 3.637137137 913901 11.15629044 0.506 0 
12.828375 95206 9000.721545 81915 3 305928 3.734700604 914161 11.15987304 0.505 0 
12.82825 95206 9000.721545 81901 0 300858 3.673435001 913562 11.15446698 0.506 0 
12.828 95207 9000.721545 81925 3 277077 3.382081172 913939 11.15580104 0.506 0 
12.82775 95208 9000.721545 81936 1 240013 2.929274068 914353 11.15935608 0.505 0 
12.827625 95208 9000.721545 81896 1 218321 2.665832275 913782 11.15783433 0.505 0 
12.827375 95209 9000.721545 81928 0 170632 2.082706767 914482 11.16202031 0.505 0 
12.82725 95210 9000.721545 81934 2 146552 1.788659165 913397 11.14796055 0.506 0 
12.827 95210 9000.721545 81904 2 104956 1.281451455 914440 11.16477828 0.505 0 
12.82675 95211 9000.721545 81922 -2 70377 0.8590732648 914520 11.16330168 0.505 0 
12.826625 95212 9000.721545 81922 -4 57289 0.6993115402 914443 11.16236176 0.506 0 
12.826375 95213 9000.721545 81901 0 38240 0.466905166 914968 11.17163405 0.506 0 
12.82625 95213 9000.721545 81905 2 31711 0.3871680606 914914 11.17042916 0.506 0 
12.826 95214 9000.721545 81891 1 23539 0.2874430646 914949 11.17276624 0.506 0 
12.82575 95215 9000.721545 81890 2 18396 0.2246428135 914458 11.16690683 0.506 0 
12.825625 95215 9000.721545 81897 2 16657 0.2033896236 914548 11.1670513 0.505 0 
12.825375 95216 9000.721545 81890 -1 13721 0.1675540359 914513 11.16757846 0.505 0 
12.82525 95217 9000.721545 81881 4 12584 0.1536864474 914455 11.16809761 0.506 0 
12.825 95217 9000.721545 81890 5 11100 0.1355476859 914006 11.16138723 0.506 0 
12.82475 95218 9000.721545 81870 0 9829 0.1200561866 914335 11.16813241 0.505 0 
12.824625 95219 9000.721545 81904 3 9323 0.1138283845 914800 11.16917367 0.505 0 
12.824375 95219 9000.721545 81868 0 8335 0.1018102311 913769 11.16149167 0.506 0 
12.82425 95220 9000.721545 81890 -1 8015 0.09787519844 914508 11.1675174 0.506 0 
12.824 95221 9000.721545 81907 0 7415 0.09052950297 913975 11.15869218 0.506 0 
12.82375 95221 9000.721545 81888 5 6890 0.08413931223 914848 11.17194216 0.505 0 
12.823625 95222 9000.721545 81861 -1 6678 0.08157730788 914178 11.16744237 0.505 0 
12.823375 95223 9000.721545 81928 -2 6170 0.07531002832 914693 11.16459574 0.505 0 
12.82325 95223 9000.721545 81873 0 6037 0.07373615233 914288 11.16714912 0.505 0 
12.823 95224 9000.721545 81844 -5 5777 0.07058550413 914284 11.17105713 0.506 0 
12.82275 95225 9000.721545 81874 5 5558 0.06788479859 914400 11.16838068 0.505 0 
12.822625 95225 9000.721545 81836 0 5326 0.06508138228 914483 11.17458087 0.506 0 
12.822375 95226 9000.721545 81891 -1 5149 0.06287626235 915259 11.17655176 0.505 0 
12.82225 95227 9000.721545 81910 -4 5057 0.06173849347 914622 11.1661824 0.505 0 
12.822 95227 9000.721545 81867 -1 4992 0.06097695042 914558 11.17126559 0.506 0 
12.82175 95228 9000.721545 81853 0 4782 0.05842180494 914371 11.17089172 0.506 0 
12.821625 95229 9000.721545 81897 -2 4686 0.05721821312 914239 11.16327826 0.506 0 
12.821375 95230 9000.721545 81865 0 4571 0.05583582728 914081 11.16571184 0.506 0 
12.82125 95230 9000.721545 81846 -5 4552 0.0556166459 913723 11.16392982 0.506 0 
12.821 95231 9000.721545 81875 3 4388 0.05359389313 914302 11.16704733 0.506 0 
12.82075 95232 9000.721545 81855 0 4395 0.05369250504 913708 11.16251909 0.505 0 
12.820625 95232 9000.721545 81820 1 4302 0.05257883158 914416 11.1759472 0.506 0 
12.820375 95233 9000.721545 81814 -3 4290 0.0524360134 914119 11.17313663 0.505 0 
12.82025 95234 9000.721545 81852 4 4247 0.05188633143 914009 11.16660558 0.506 0 
12.82 95234 9000.721545 81804 1 4167 0.0509388294 914296 11.17666618 0.505 0 
12.81975 95235 9000.721545 81848 -5 4129 0.05044717036 914381 11.17169632 0.506 0 
12.819625 95236 9000.721545 81847 1 4124 0.05038669713 913797 11.16469755 0.505 0 
12.819375 95236 9000.721545 81853 -2 4113 0.05024861642 914416 11.17144149 0.505 0 
12.81925 95237 9000.721545 81818 2 4091 0.05000122222 913521 11.16528148 0.505 0 
12.819 95238 9000.721545 81880 0 3953 0.04827796776 914202 11.16514411 0.506 0 

