theta  Epoch  Ene  I0  I04  If4  If4dI0  If3  If3dI0  Seconds  Ihor3  
12.831625 96074 9005.375155 78247 1 3441 0.04397612688 878102 11.22218104 0.506 0 
12.831375 96075 9005.375155 78239 -3 3454 0.04414678102 877785 11.21927683 0.505 0 
12.83125 96075 9005.375155 78225 -1 3451 0.0441163311 878282 11.22763822 0.506 0 
12.831 96076 9005.375155 78198 -3 3416 0.04368398169 877449 11.22086243 0.506 0 
12.83075 96077 9005.375155 78186 1 3472 0.04440692707 877486 11.22305784 0.505 0 
12.830625 96077 9005.375155 78233 -1 3524 0.04504492989 878165 11.22499457 0.506 0 
12.830375 96078 9005.375155 78199 -2 3478 0.04447627208 877512 11.22152457 0.506 0 
12.83025 96079 9005.375155 78220 -2 3468 0.04433648683 877547 11.21895935 0.506 0 
12.83 96079 9005.375155 78179 0 3455 0.04419345348 877246 11.22099285 0.506 0 
12.82975 96080 9005.375155 78198 3 3410 0.04360725338 877977 11.22761452 0.506 0 
12.829625 96081 9005.375155 78225 -2 3621 0.04628954938 877666 11.2197635 0.505 0 
12.829375 96081 9005.375155 78180 3 3615 0.04623944743 877779 11.22766692 0.505 0 
12.82925 96082 9005.375155 78176 -1 3539 0.04526964797 877506 11.22474928 0.506 0 
12.829 96083 9005.375155 78223 4 3545 0.04531915166 877960 11.22380885 0.506 0 
12.82875 96083 9005.375155 78229 -3 3601 0.04603152284 877239 11.21373148 0.505 0 
12.828625 96084 9005.375155 78206 1 3718 0.04754110938 877358 11.21855101 0.506 0 
12.828375 96085 9005.375155 78210 1 3694 0.04723181179 877364 11.21805396 0.506 0 
12.82825 96086 9005.375155 78218 1 3704 0.04735482881 877549 11.21927178 0.505 0 
12.828 96086 9005.375155 78182 -2 3679 0.04705686731 877475 11.22349134 0.506 0 
12.82775 96087 9005.375155 78175 -3 3853 0.04928685641 877572 11.22573713 0.505 0 
12.827625 96088 9005.375155 78195 2 3847 0.04919751902 877346 11.2199757 0.506 0 
12.827375 96088 9005.375155 78192 -6 3935 0.05032484142 877808 11.22631471 0.506 0 
12.82725 96089 9005.375155 78208 2 3856 0.04930441899 877409 11.21891622 0.506 0 
12.827 96090 9005.375155 78182 0 4040 0.05167429843 877007 11.21750531 0.505 0 
12.82675 96090 9005.375155 78177 -3 4090 0.05231717769 877094 11.21933561 0.505 0 
12.826625 96091 9005.375155 78168 -4 4068 0.05204175622 877306 11.22333947 0.505 0 
12.826375 96092 9005.375155 78171 -4 4322 0.05528904581 877843 11.22977831 0.506 0 
12.82625 96092 9005.375155 78190 -5 4323 0.05528840005 877600 11.22394168 0.506 0 
12.826 96093 9005.375155 78219 0 4600 0.05880924072 877817 11.22255462 0.506 0 
12.82575 96094 9005.375155 78147 2 4780 0.06116677544 877022 11.22272128 0.505 0 
12.825625 96094 9005.375155 78168 -3 4901 0.06269829086 877259 11.2227382 0.506 0 
12.825375 96095 9005.375155 78152 -1 5232 0.0669464633 876472 11.21496571 0.506 0 
12.82525 96096 9005.375155 78137 5 5429 0.06948052779 876838 11.22180273 0.505 0 
12.825 96096 9005.375155 78138 0 5853 0.07490593565 876946 11.22304129 0.505 0 
12.82475 96097 9005.375155 78138 0 6269 0.08022984975 876441 11.21657836 0.506 0 
12.824625 96098 9005.375155 78120 1 6638 0.0849718382 876621 11.22146697 0.506 0 
12.824375 96098 9005.375155 78156 0 7318 0.09363324633 876850 11.21922821 0.506 0 
12.82425 96099 9005.375155 78116 0 7769 0.09945465718 876570 11.2213887 0.506 0 
12.824 96100 9005.375155 78131 3 8909 0.1140264428 876591 11.21950314 0.505 0 
12.82375 96100 9005.375155 78149 -1 10344 0.1323625382 877114 11.22361131 0.507 0 
12.823625 96101 9005.375155 78146 -4 11338 0.1450874005 876075 11.21074655 0.505 0 
12.823375 96102 9005.375155 78164 0 13646 0.1745816488 876681 11.21591781 0.506 0 
12.82325 96103 9005.375155 78175 3 15385 0.1968020467 877112 11.21985289 0.505 0 
12.823 96103 9005.375155 78152 -2 19246 0.2462636913 877338 11.22604668 0.506 0 
